0001177	549	1221
0001178	438	3456
0001179	192	783
0001180	546	2580
0001181	261	636
0001182	237	1053
0001183	483	2352
0001184	249	867
0001185	516	1680
0001186	198	2946
0001187	453	3534
0001188	990	3036
0001189	279	2895
0001190	291	1509
0001191	555	636
0001192	486	1104
0001193	420	2061
0001194	768	1809
0001196	363	1980
0001198	408	1479
0001199	630	1374
0001200	93	675
0001201	585	969
0001202	387	2025
0001203	204	1212
0001204	1074	1563
0001205	642	2085
0001206	420	1278
0001207	564	4122
0001208	216	1608
0001209	717	2187
0001210	267	1302
0001211	234	738
0001212	513	2652
0001213	375	903
0001214	399	1524
0001215	564	2541
0001216	225	1128
0001217	429	2532
0001218	633	1590
0001219	150	924
0001220	792	2427
0001221	660	1944
0001222	279	1263
0001223	213	4509
0001224	315	1458
0001225	1434	1959
0001226	294	1377
0001227	573	1098
0001228	606	9501
0001229	354	1308
0001230	1140	2565
0001231	207	1689
0001232	258	2760
0001233	273	1188
0001234	582	2037
0001235	1170	2124
0001236	549	1035
0001237	444	3687
0001239	249	5130
0001240	399	1548
0001242	414	2472
0001243	447	3087
0001244	210	2256
0001245	462	1872
0001246	258	2145
0001247	135	2598
0001248	777	4521
0001249	156	693
0001250	384	2076
0001251	192	1359
0001252	483	4167
0001253	321	1767
0001254	639	3840
0001255	264	2256
0001256	111	1479
0001257	750	3543
0001260	387	2865
0001261	693	1749
0001262	621	2157
0001263	249	693
0001264	258	1998
0001265	477	1980
0001266	225	1725
0001267	285	1599
0001268	483	1263
0001269	138	1176
0001270	396	1392
0001271	315	1314
0001272	576	1077
0001273	462	921
0001274	1476	1881
0001275	444	1035
0001276	180	3267
0001277	342	1200
0001278	447	1488
0001280	585	1338
0001281	453	1182
0001282	168	918
0001283	141	2394
0001284	696	4104
0001285	528	1617
0001286	630	2052
0001289	192	885
0001290	393	4305
0001291	318	987
0001292	315	2046
0001294	216	1173
0001295	249	816
0001296	309	3300
0001297	180	1377
0001298	150	4134
0001299	264	939
0001300	195	588
0001301	669	2049
0001302	558	1200
0001303	216	1362
0001304	321	1347
0001305	303	3543
0001306	321	1257
0001307	99	4683
0001309	1656	3027
0001311	249	1041
0001312	222	1398
0001313	195	1119
0001314	900	3876
0001316	192	1158
0001317	279	1317
0001318	588	1026
0001319	1587	3012
0001320	429	2697
0001321	315	3375
0001322	159	747
0001323	432	3384
0001324	438	1488
0001325	351	1104
0001326	489	2532
0001327	444	1008
0001328	141	1695
0001329	270	1047
0001330	252	2556
0001331	237	2889
0001332	183	1086
0001333	216	1071
0001334	441	2700
0001335	864	1974
0001336	372	984
0001337	726	3324
0001338	402	1431
0001339	198	2232
0001340	423	726
0001341	357	1263
0001342	1473	3468
0001344	459	2508
0001345	486	6612
0001346	354	4179
0001347	210	1686
0001348	432	1164
0001350	222	1368
0001351	813	1866
0001352	279	3009
0001353	147	4560
0001354	210	1302
0001355	480	1107
0001356	294	3246
0001357	234	6066
0001358	1173	1344
0001359	354	1221
0001361	723	2901
0001362	348	2325
0001364	960	1443
0001365	303	603
0001366	213	3390
0001367	432	789
0001369	360	1599
0001370	498	1185
0001371	264	1563
0001372	408	2334
0001373	264	4263
0001374	246	1758
0001375	231	723
0001376	414	2280
0001377	171	1848
0001378	315	1929
0001379	345	1014
0001380	1107	1539
0001381	180	816
0001382	507	1890
0001383	345	2025
0001384	504	1107
0001385	756	1479
0001386	294	2517
0001387	1080	2064
0001388	372	2208
0001390	666	1860
0001391	402	1674
0001393	477	1188
0001395	804	1560
0001396	375	4461
0001398	147	1413
0001401	51	1980
0001402	249	924
0001403	870	2085
0001404	930	1944
0001405	87	972
0001406	375	2514
0001407	690	2934
0001408	327	861
0001409	381	1422
0001410	690	1752
0001411	189	1404
0001412	270	732
0001413	1005	2166
0001414	288	1260
0001415	813	1635
0001417	360	1626
0001418	489	1131
0001419	216	4401
0001420	294	474
0001421	942	2190
0001422	156	678
0001423	417	1248
0001424	1506	2088
0001425	1554	2688
0001426	252	771
0001427	885	3135
0001428	168	510
0001429	840	1851
0001430	178	1764
0001431	486	816
0001432	291	717
0001433	156	987
0001434	2688	3540
0001435	366	1410
0001436	903	2139
0001437	408	1716
0001438	270	2358
0001441	888	3771
0001442	330	987
0001443	213	987
0001444	624	1563
0001445	423	2133
0001446	381	1041
0001447	423	831
0001448	423	2478
0001449	453	1218
0001450	141	492
0001451	219	1278
0001452	288	1341
0001453	243	663
0001454	249	1248
0001455	942	3006
0001456	534	3291
0001457	396	1602
0001458	171	2232
0001459	219	1164
0001460	261	1248
0001461	951	1860
0001462	789	3309
0001463	1398	1887
0001464	294	1479
0001465	126	954
0001466	93	1704
0001471	501	2067
0001472	192	2553
0001473	450	1002
0001474	267	1125
0001475	162	855
0001476	402	5982
0001478	384	1296
0001479	321	597
0001480	261	669
0001481	450	1785
0001482	696	2289
0001483	1236	3399
0001484	615	1410
0001485	504	1515
0001486	399	4881
0001487	306	945
0001488	171	468
0001489	582	1104
0001490	711	2268
0001491	789	2373
0001492	666	1098
0001493	678	2553
0001494	1131	1701
0001495	144	687
0001496	1050	1701
0001497	1326	1647
0001498	801	1416
0001499	231	1140
0001500	627	7224
0001502	306	1980
0001503	204	921
0001504	225	969
0001505	1719	2409
0001506	531	2169
0001507	267	1965
0001508	558	2220
0001509	273	1125
0001510	792	3435
0001511	336	2142
0001512	504	858
0001513	669	1830
0001515	264	2979
0001516	198	1554
0001517	630	1272
0001518	441	4164
0001519	192	1173
0001520	1389	1809
0001521	342	981
0001522	639	3660
0001523	417	11121
0001524	516	840
0001525	303	6222
0001527	369	1326
0001528	1074	3147
0001529	1419	2565
0001530	171	3741
0001531	270	1407
0001532	321	1068
0001533	1605	3594
0001534	513	1347
0001535	276	2847
0001536	348	858
0001537	843	2316
0001538	267	837
0001539	375	1173
0001540	273	1569
0001541	369	729
0001543	237	1455
0001544	390	4542
0001547	1329	1635
0001549	156	795
0001550	1092	1689
0001551	342	2319
0001552	252	1218
0001553	201	4047
0001554	771	2325
0001555	177	2175
0001556	1047	1428
0001557	327	7053
0001559	207	9339
0001560	975	1710
0001561	324	2301
0001562	345	1437
0001563	651	3585
0001564	381	1578
0001565	177	888
0001566	444	1302
0001567	129	684
0001568	693	2730
0001570	429	3162
0001571	108	2601
0001572	192	666
0001573	201	792
0001574	339	2430
0001575	426	1446
0001576	369	1359
0001577	489	1149
0001578	324	1569
0001579	684	2706
0001580	1410	2535
0001581	429	4050
0001583	117	552
0001584	264	441
0001585	237	2550
0001586	375	1044
0001587	159	2697
0001588	204	996
0001589	474	2598
0001590	132	708
0001591	162	1434
0001592	261	918
0001593	873	3948
0001594	1209	3597
0001595	1023	1389
0001596	810	3018
0001597	249	1122
0001598	1206	2964
0001599	321	1068
0001600	744	2118
0001602	1266	2100
0001603	750	2250
0001604	321	1866
0001605	267	3486
0001606	1161	1527
0001608	546	2328
0001609	420	1692
0001610	297	1485
0001611	318	1806
0001612	834	1209
0001613	225	3177
0001614	120	3288
0001616	300	2142
0001617	1020	1848
0001618	768	2442
0001619	615	933
0001620	591	3591
0001621	789	1245
0001622	321	1074
0001623	543	1518
0001624	198	540
0001625	570	1572
0001626	312	2769
0001627	189	1878
0001628	1113	4257
0001629	189	3495
0001630	354	1305
0001631	198	2430
0001632	270	1056
0001633	258	399
0001634	405	1254
0001635	273	1293
0001636	273	3114
0001637	279	5127
0001638	255	1818
0001639	228	1740
0001641	498	1590
0001642	801	1446
0001643	105	1179
0001644	759	1860
0001645	162	1953
0001646	1248	2142
0001649	276	1569
0001650	654	1581
0001653	264	2643
0001655	981	3090
0001656	663	960
0001657	249	1278
0001658	195	354
0001659	351	1791
0001660	237	1197
0001661	507	1689
0001662	759	1503
0001663	450	1461
0001664	1221	4710
0001665	273	1278
0001666	270	1350
0001667	252	2607
0001668	1026	1455
0001669	186	1794
0001670	1341	2121
0001671	1176	2100
0001673	357	915
0001675	441	981
0001676	297	903
0001677	333	1203
0001678	390	1740
0001679	426	573
0001680	723	1851
0001682	783	3204
0001683	231	2163
0001684	291	1410
0001686	324	669
0001687	213	771
0001688	402	2685
0001689	210	2376
0001690	522	2679
0001691	1224	2523
0001692	372	1926
0001693	282	1251
0001695	144	498
0001696	822	1962
0001697	264	495
0001698	876	3894
0001699	774	2142
0001700	786	1347
0001701	288	561
0001702	366	1152
0001703	420	1461
0001704	1188	1782
0001705	138	819
0001706	486	2139
0001707	330	705
0001708	159	711
0001709	198	849
0001711	441	963
0001712	237	1083
0001713	408	2250
0001714	1233	2280
0001715	168	1056
0001717	210	4860
0001718	621	2058
0001719	270	2088
0001720	387	3888
0001721	498	1035
0001722	495	5238
0001723	225	2574
0001725	1314	2310
0001726	450	1398
0001727	486	2022
0001728	207	1050
0001729	207	2244
0001731	351	1533
0001732	336	3681
0001733	138	636
0001737	567	1938
0001738	312	1632
0001739	639	1422
0001740	510	843
0001741	321	1266
0001742	348	1569
0001743	201	816
0001744	258	1041
0001745	822	1482
0001746	1065	1743
0001748	285	3669
0001749	612	1962
0001750	468	2295
0001751	510	1362
0001752	471	3009
0001753	384	1869
0001754	1494	3099
0001755	471	3231
0001756	375	2265
0001757	540	1197
0001758	369	2862
0001759	186	1851
0001761	354	1326
0001762	729	2001
0001763	603	2211
0001764	780	1941
0001765	540	2079
